left,right,confidence_score
65841,38812,0.8320000000000001
65859,26420,0.868
65992,35177,0.924
65996,683,0.9280000000000002
65996,63584,0.804
65997,35177,0.94
66011,58453,0.812
66011,65346,1.0
66011,83829,0.816
66023,5119,0.8320000000000001
66253,53450,0.852
66510,49337,1.0
66511,3118,0.8160000000000001
66517,3118,0.8160000000000001
66562,43632,0.856
66625,67312,1.0
66693,13942,0.8320000000000001
66693,23445,0.812
66765,74392,1.0
66873,47270,0.8079999999999999
66873,52615,0.804
66963,27136,0.9159999999999999
66963,60971,0.812
67012,39971,1.0
67018,17618,0.92
67065,39971,1.0
67066,69092,1.0
67143,25113,0.836
67231,11662,0.868
67236,26460,1.0
67385,683,0.9280000000000002
67385,63584,0.804
67393,37773,1.0
67393,94268,0.8320000000000001
67399,37773,1.0
67399,94268,0.8320000000000001
67409,26460,0.924
67454,25113,0.836
67475,53450,0.852
67611,14726,0.8320000000000001
67611,52615,1.0
67698,21844,0.8079999999999999
67698,24769,0.8240000000000001
67698,82493,0.9880000000000001
67847,10202,0.8079999999999999
67847,18097,0.84
67847,74510,0.804
67847,89513,0.8440000000000001
68114,87565,1.0
68117,2143,0.8160000000000001
68117,10202,0.8160000000000001
68117,33263,0.86
68117,34742,1.0
68120,77099,0.96
68288,48474,0.856
68309,48474,0.856
68315,94,0.8759999999999999
68315,61610,0.912
68368,4663,1.0
68368,21014,0.8240000000000001
68604,48922,0.8079999999999999
68605,67312,0.82
68648,43632,0.856
68651,8791,0.8320000000000001
68651,41734,0.82
68718,40419,0.8280000000000001
68721,51193,1.0
68722,51193,1.0
69032,32373,1.0
69033,32373,1.0
69058,53639,0.86
69195,46702,0.9359999999999999
69195,51855,0.8079999999999999
69274,4788,0.82
69274,58453,0.86
69295,36898,1.0
69295,60971,0.836
69385,11662,0.868
69628,90959,0.8320000000000001
69686,66732,1.0
69686,73531,0.856
70048,21844,0.8240000000000001
70048,82493,0.9440000000000001
70115,52762,1.0
70171,6681,0.848
70276,94,0.8240000000000001
70325,29610,0.804
70325,84750,0.956
70354,47270,0.8079999999999999
70367,69357,0.816
70375,43016,1.0
70380,43016,1.0
70386,49619,0.852
70428,71917,0.8240000000000001
70448,62655,0.92
70472,8725,0.804
70472,57016,0.836
70472,57802,0.884
70477,8871,0.8440000000000001
70477,9099,0.86
70477,32483,1.0
70477,45578,0.8440000000000001
70477,51745,0.836
70477,57802,0.8320000000000001
70477,61006,0.8480000000000001
70477,63661,0.88
70477,73082,0.8440000000000001
70477,73127,0.8079999999999999
70477,90483,0.892
70510,69092,1.0
70724,23574,0.86
71078,71415,1.0
71083,2661,0.8640000000000001
71084,71415,1.0
71150,65346,1.0
71192,8871,0.8320000000000001
71192,9099,0.98
71192,31977,0.8680000000000001
71192,45578,0.8320000000000001
71192,57802,0.8320000000000001
71192,61006,0.836
71192,63661,0.872
71192,90483,0.8240000000000001
71202,23340,0.8080000000000002
71202,74276,0.8079999999999999
71223,23340,0.8960000000000001
71316,11279,1.0
71377,27136,0.9280000000000002
71377,60971,0.816
71409,73930,0.816
71709,30344,0.9359999999999999
71808,8725,0.804
71808,57016,0.836
71808,57802,0.884
71878,43337,0.8079999999999999
71878,47270,0.812
71951,67303,0.812
71953,11279,1.0
71985,14726,0.8320000000000001
71985,52615,1.0
72011,1997,0.8360000000000001
72043,37773,0.86
72043,41003,0.816
72288,79041,0.848
72427,1568,1.0
72452,91317,0.812
72588,91317,0.812
72626,80801,0.9280000000000002
72762,79960,1.0
72809,54445,1.0
72852,12338,1.0
72852,29391,0.804
72886,3118,0.8240000000000001
72886,40840,1.0
72893,29610,0.8080000000000002
72893,84750,1.0
72893,88242,0.8240000000000001
72940,43337,0.8079999999999999
72940,47270,0.812
72954,48922,0.8079999999999999
73261,79041,0.848
73391,8871,1.0
73391,9099,0.852
73391,45578,0.8080000000000002
73391,51745,0.812
73391,57802,0.8320000000000001
73391,61006,0.8440000000000001
73391,63661,0.8480000000000001
73391,90483,0.8240000000000001
73559,77635,0.816
73559,83392,0.856
73642,89512,0.884
